CustomerID,TotalCompras,TotalGastado,Recency,NumeroProductosDistintos,TicketPromedio
15314.0,24,327.97,198,24,13.665416666666667
15315.0,38,551.54,63,35,14.514210526315788
15316.0,1,165.0,326,1,165.0
15318.0,33,312.62,3,33,9.473333333333333
15319.0,16,204.5,283,16,12.78125
15320.0,36,267.13,43,36,7.420277777777778
15321.0,106,2650.73,48,83,25.006886792452832
15322.0,49,602.97,63,42,12.305510204081633
15325.0,49,162.29,103,47,3.3120408163265305
15326.0,29,311.71,333,29,10.748620689655171
15327.0,10,208.75,52,10,20.875
15329.0,62,1005.5,34,52,16.217741935483872
15330.0,13,714.96,31,10,54.99692307692308
15332.0,35,1661.06,365,29,47.45885714285714
15333.0,16,1028.56,207,16,64.285
15334.0,99,351.67,156,67,3.5522222222222224
15335.0,36,173.97,53,34,4.8325
15339.0,88,557.57,65,79,6.336022727272728
15341.0,17,2020.52,80,17,118.85411764705883
15342.0,26,391.76,115,24,15.067692307692308
15343.0,21,364.5,86,21,17.357142857142858
15344.0,32,476.58,0,21,14.893125
15345.0,23,367.69,34,20,15.986521739130435
15346.0,17,252.42000000000002,332,17,14.848235294117648
15347.0,5,201.60000000000002,365,5,40.32000000000001
15348.0,9,158.04,71,9,17.56
15349.0,72,473.81,157,65,6.580694444444444
15350.0,5,115.65,372,5,23.130000000000003
15351.0,233,1862.14,11,160,7.992017167381975
15353.0,63,777.02,254,59,12.333650793650794
15355.0,14,277.05,28,9,19.789285714285715
15356.0,519,2766.5,30,215,5.330443159922929
15358.0,561,8234.8,4,292,14.678787878787878
15360.0,13,427.93,39,13,32.917692307692306
15361.0,7,418.92,361,7,59.84571428571429
15363.0,17,318.05,240,16,18.708823529411767
15364.0,29,913.19,95,29,31.489310344827587
15365.0,151,1330.45,25,66,8.81092715231788
15366.0,44,602.51,74,37,13.69340909090909
15367.0,96,1867.69,56,92,19.45510416666667
15368.0,4,446.94000000000005,20,4,111.73500000000001
15369.0,1,-1592.49,143,1,-1592.49
15370.0,95,2360.55,40,65,24.847894736842107
15372.0,27,2007.3999999999999,136,27,74.34814814814814
15373.0,137,2213.11,7,74,16.154087591240877
15374.0,3,168.0,128,3,56.0
15376.0,117,1233.3600000000001,39,100,10.541538461538462
15379.0,196,3631.8900000000003,168,145,18.530051020408166
15380.0,37,1682.3600000000001,8,22,45.469189189189194
15381.0,8,596.85,213,8,74.60625
15382.0,306,5927.86,14,193,19.372091503267974
15384.0,43,635.76,169,35,14.785116279069767
15385.0,12,316.88,39,12,26.406666666666666
15386.0,31,394.14,185,31,12.714193548387096
15388.0,10,140.54,269,10,14.053999999999998
15389.0,1,500.0,171,1,500.0
15392.0,85,1515.73,4,74,17.832117647058823
15393.0,12,231.86,15,10,19.32166666666667
15394.0,85,2183.54,9,54,25.68870588235294
15395.0,7,107.45,325,7,15.35
15396.0,14,288.18,112,14,20.584285714285716
15397.0,6,94.0,289,6,15.666666666666666
15398.0,74,1339.63,15,60,18.10310810810811
15399.0,50,815.77,0,45,16.3154
15400.0,13,666.7,91,10,51.284615384615385
15402.0,42,626.77,148,35,14.923095238095238
15405.0,8,349.1,188,8,43.6375
15406.0,58,426.61,17,51,7.355344827586207
15407.0,153,1056.44,33,142,6.90483660130719
15408.0,34,267.18,263,34,7.858235294117647
15410.0,122,3450.84,83,48,28.285573770491805
15411.0,100,1346.38,25,86,13.4638
15412.0,10,190.53,170,10,19.053
15414.0,39,774.9000000000001,9,37,19.86923076923077
15415.0,48,572.8100000000001,312,46,11.933541666666668
15416.0,193,3974.37,64,165,20.592590673575128
15417.0,28,508.8,84,28,18.17142857142857
15419.0,8,135.86,24,8,16.9825
15421.0,53,950.36,58,40,17.93132075471698
15422.0,6,97.7,322,6,16.283333333333335
15423.0,2,43.5,37,2,21.75
15424.0,17,383.34,253,17,22.54941176470588
15426.0,300,1429.9,18,222,4.766333333333334
15427.0,306,1483.14,32,233,4.84686274509804
15428.0,6,93.78,14,6,15.63
15429.0,83,364.90000000000003,26,77,4.396385542168675
15432.0,10,171.19,22,10,17.119
15433.0,53,417.87,78,40,7.88433962264151
15434.0,59,997.48,7,40,16.906440677966103
15435.0,29,149.29,21,29,5.147931034482759
15436.0,329,1122.53,11,243,3.4119452887537993
15437.0,45,200.16,261,44,4.4479999999999995
15438.0,25,156.57999999999998,130,25,6.263199999999999
15440.0,62,383.68,54,50,6.188387096774194
15442.0,2,594.0,248,2,297.0
15443.0,385,3212.16,1,237,8.343272727272726
15444.0,219,1418.26,8,191,6.476073059360731
15445.0,5,113.5,263,5,22.7
15447.0,9,155.17,330,9,17.24111111111111
15448.0,28,494.64,312,28,17.665714285714284
15449.0,62,971.22,25,47,15.66483870967742
15450.0,30,429.84,29,30,14.328
15452.0,58,538.73,29,47,9.28844827586207
15453.0,286,1388.37,1,169,4.854440559440559
15454.0,25,179.1,361,23,7.164
15456.0,60,447.22,282,48,7.453666666666667
15457.0,58,237.07,261,56,4.087413793103448
15458.0,7,161.64,24,7,23.09142857142857
15460.0,58,216.76,353,53,3.7372413793103445
15462.0,11,234.6,93,9,21.327272727272728
15463.0,7,126.14,28,7,18.02
15464.0,157,1048.85,337,155,6.680573248407643
15465.0,104,6945.0199999999995,19,43,66.77903846153846
15466.0,57,334.53,84,56,5.868947368421052
15467.0,53,511.88,8,41,9.658113207547169
15468.0,29,438.46,34,25,15.119310344827586
15469.0,27,504.5,42,24,18.685185185185187
15471.0,77,469.48,1,67,6.097142857142857
15472.0,76,371.56,112,76,4.888947368421053
15473.0,14,1465.2,13,4,104.65714285714286
15475.0,29,454.10999999999996,76,29,15.658965517241377
15478.0,46,1441.42,39,34,31.33521739130435
15480.0,45,905.5,115,45,20.122222222222224
15482.0,127,6568.72,15,46,51.72220472440945
15483.0,88,233.81,160,74,2.656931818181818
15484.0,189,3563.11,0,135,18.852433862433863
15485.0,86,2575.0,29,59,29.941860465116278
15488.0,2,91.32000000000001,92,2,45.660000000000004
15489.0,55,1090.03,22,47,19.818727272727273
15491.0,155,3090.85,94,108,19.940967741935484
15492.0,35,659.4599999999999,27,32,18.841714285714282
15493.0,299,1967.25,32,177,6.579431438127091
15494.0,125,1299.23,20,120,10.39384
15497.0,16,1259.7,17,13,78.73125
15498.0,523,12396.46,0,362,23.702600382409177
15500.0,68,1131.56,7,64,16.640588235294118
15502.0,252,5541.46,15,164,21.989920634920637
15503.0,70,147.09,362,66,2.1012857142857144
15504.0,13,52.83,80,13,4.063846153846153
15505.0,99,3497.14,52,90,35.32464646464646
15506.0,164,979.26,22,121,5.971097560975609
15507.0,46,492.36,171,41,10.703478260869565
15508.0,92,1000.27,188,78,10.8725
15510.0,1,250.0,330,1,250.0
15511.0,160,909.23,11,117,5.6826875
15512.0,7,121.0,155,7,17.285714285714285
15513.0,314,14520.08,30,183,46.24229299363057
15514.0,218,2963.19,11,96,13.592614678899082
15516.0,15,62.43,44,15,4.162
15517.0,27,267.03,232,27,9.889999999999999
15518.0,220,1911.89,63,136,8.69040909090909
15520.0,18,343.5,1,18,19.083333333333332
15521.0,200,2574.65,35,117,12.87325
15522.0,57,398.84,32,47,6.99719298245614
15523.0,10,412.01000000000005,83,10,41.20100000000001
15524.0,1,440.0,24,1,440.0
15525.0,180,811.02,1,133,4.5056666666666665
15526.0,4,148.44,32,4,37.11
15527.0,166,2348.82,18,128,14.149518072289158
15528.0,26,229.33,253,26,8.820384615384615
15529.0,674,3967.78,22,415,5.886913946587537
15530.0,108,1502.35,21,90,13.910648148148148
15531.0,228,2007.44,7,196,8.804561403508773
15532.0,263,1517.08,24,205,5.768365019011407
15533.0,86,746.92,18,73,8.685116279069767
15535.0,78,459.9,172,55,5.896153846153846
15537.0,24,110.92,162,24,4.621666666666667
15539.0,41,538.46,6,41,13.133170731707319
15540.0,15,213.3,10,15,14.22
15541.0,29,85.13000000000001,113,29,2.9355172413793107
15543.0,28,127.86,287,26,4.566428571428571
15544.0,261,3542.51,8,122,13.572835249042146
15545.0,81,292.71999999999997,53,78,3.613827160493827
15547.0,702,4954.84,6,441,7.058176638176638
15549.0,116,1655.76,76,104,14.273793103448275
15550.0,61,575.63,3,43,9.43655737704918
15551.0,29,436.06,36,29,15.036551724137931
15552.0,17,90.12,216,17,5.301176470588236
15553.0,56,437.23,59,51,7.807678571428572
15554.0,14,217.2,277,14,15.514285714285714
15555.0,925,4758.2,11,404,5.144
15556.0,31,279.77,23,31,9.024838709677418
15557.0,20,473.65000000000003,28,16,23.6825
15561.0,31,722.74,11,27,23.3141935483871
15562.0,1,134.55,351,1,134.55
15563.0,117,1319.69,8,88,11.27940170940171
15565.0,8,173.16,49,8,21.645
15567.0,7,186.01,18,7,26.572857142857142
15568.0,53,758.29,2,27,14.307358490566036
15569.0,31,1375.71,103,27,44.377741935483876
15570.0,330,4109.97,6,232,12.454454545454546
15571.0,57,650.4300000000001,11,47,11.411052631578949
15572.0,215,2552.86,4,166,11.873767441860466
15573.0,104,607.45,31,88,5.840865384615385
15574.0,168,702.25,177,131,4.180059523809524
15576.0,45,940.6700000000001,37,43,20.90377777777778
15577.0,39,258.88,150,39,6.637948717948718
15578.0,13,127.1,161,13,9.776923076923076
15579.0,51,348.6,68,45,6.835294117647059
15581.0,151,3429.9700000000003,120,134,22.715033112582784
15582.0,44,682.9100000000001,24,39,15.52068181818182
15584.0,125,722.61,23,89,5.78088
15585.0,31,455.3,176,31,14.687096774193549
15587.0,9,913.6800000000001,49,3,101.52000000000001
15589.0,30,456.58,252,28,15.219333333333333
15590.0,1,-30.19,288,1,-30.19
15592.0,24,388.58,46,24,16.190833333333334
15593.0,5,199.8,70,5,39.96
15594.0,104,1767.53,15,85,16.99548076923077
15596.0,84,1343.34,100,51,15.992142857142856
15597.0,23,315.71999999999997,29,22,13.72695652173913
15598.0,16,235.68,34,14,14.73
15599.0,52,761.74,26,50,14.648846153846154
15601.0,414,6745.36,10,230,16.293140096618355
15602.0,54,1083.63,7,31,20.067222222222224
15603.0,2,48.480000000000004,78,2,24.240000000000002
15604.0,17,216.39,51,17,12.728823529411764
15605.0,67,1198.23,35,61,17.88402985074627
15606.0,91,2422.64,56,51,26.62241758241758
15607.0,13,104.76,336,13,8.05846153846154
15608.0,60,1093.68,27,59,18.228
15609.0,18,270.03000000000003,182,16,15.001666666666669
15610.0,6,112.46000000000001,51,6,18.743333333333336
15611.0,45,1568.39,9,23,34.85311111111111
15612.0,6,195.15,35,4,32.525
15615.0,429,10360.04,9,185,24.14927738927739
15618.0,49,747.031,32,39,15.245530612244897
15619.0,3,336.40000000000003,10,3,112.13333333333334
15620.0,104,1524.4,49,92,14.657692307692308
15621.0,18,1158.77,3,11,64.37611111111111
15622.0,214,3224.53,2,169,15.067897196261683
15623.0,19,301.03,140,19,15.843684210526314
15624.0,34,588.13,116,26,17.297941176470587
15625.0,68,1504.56,99,44,22.125882352941176
15626.0,49,675.8,74,49,13.791836734693877
15628.0,157,2865.64,4,85,18.25248407643312
15630.0,61,1180.4,44,57,19.35081967213115
15632.0,177,3147.31,15,107,17.78141242937853
15634.0,15,243.55,16,15,16.236666666666668
15636.0,25,724.76,89,20,28.9904
15637.0,15,223.36,52,15,14.890666666666668
15638.0,2,-94.0,300,2,-47.0
15639.0,25,425.32,133,25,17.0128
15640.0,495,12433.34,3,241,25.117858585858585
15641.0,119,1887.2,104,102,15.858823529411765
15643.0,36,647.4,178,31,17.983333333333334
15644.0,238,813.0,165,166,3.4159663865546217
15645.0,52,612.01,18,50,11.769423076923077
15646.0,36,425.14000000000004,157,35,11.809444444444445
15648.0,28,599.9,203,24,21.425
15649.0,2,816.0,335,1,408.0
15651.0,32,646.3,36,27,20.196875
15652.0,21,337.74,90,21,16.082857142857144
15653.0,6,877.4399999999999,92,4,146.23999999999998
15654.0,21,922.53,8,15,43.93
15655.0,37,511.32,232,34,13.819459459459459
15656.0,47,748.5,44,46,15.925531914893616
15657.0,1,30.0,22,1,30.0
15658.0,56,958.9,189,40,17.123214285714287
15659.0,11,306.45,43,11,27.85909090909091
15660.0,94,1552.01,24,55,16.510744680851065
15661.0,5,309.8,316,4,61.96
15663.0,9,138.14,105,9,15.348888888888887
15664.0,19,358.63,50,19,18.875263157894736
15665.0,116,2242.01,167,92,19.327672413793106
15667.0,13,301.32,39,13,23.178461538461537
15668.0,1,76.32000000000001,217,1,76.32000000000001
15669.0,35,677.69,39,31,19.36257142857143
15670.0,12,173.05,296,12,14.420833333333334
15671.0,81,2635.4900000000002,18,52,32.53691358024692
15673.0,155,2881.02,87,107,18.587225806451613
15674.0,135,1744.02,72,88,12.918666666666667
15675.0,21,323.69,80,20,15.413809523809524
15676.0,216,3324.09,8,191,15.389305555555556
15677.0,33,657.23,48,33,19.916060606060608
15678.0,12,352.7,52,12,29.391666666666666
15679.0,110,781.28,23,98,7.102545454545455
15680.0,78,1333.68,8,61,17.09846153846154
15681.0,67,946.36,17,32,14.124776119402986
15683.0,10,193.75,116,10,19.375
15687.0,168,2981.5,8,119,17.74702380952381
15689.0,9,254.1,119,8,28.233333333333334
15690.0,19,239.76,3,19,12.618947368421052
15691.0,2,136.8,251,2,68.4
15692.0,12,191.04,27,12,15.92
15694.0,79,6423.6,0,42,81.3113924050633
15695.0,22,409.98,266,22,18.635454545454547
15696.0,177,2644.46,32,140,14.94045197740113
15699.0,18,309.65,17,18,17.202777777777776
15700.0,89,664.03,171,85,7.4610112359550556
15701.0,237,1542.14,1,193,6.506919831223629
15703.0,5,211.5,264,5,42.3
15704.0,117,2293.62,139,79,19.603589743589744
15705.0,6,143.1,200,6,23.849999999999998
15706.0,59,1001.8100000000001,59,50,16.979830508474578
15707.0,214,945.58,34,126,4.418598130841121
15708.0,297,3329.7200000000003,40,124,11.211178451178451
15709.0,6,133.25,283,6,22.208333333333332
15712.0,53,1072.3600000000001,8,41,20.233207547169815
15713.0,20,346.75,142,18,17.3375
15714.0,35,330.88,11,34,9.453714285714286
15716.0,118,1118.81,145,101,9.481440677966102
15717.0,7,150.3,233,7,21.47142857142857
15719.0,938,5043.96,32,299,5.377356076759062
15720.0,128,598.73,23,128,4.677578125
15721.0,91,507.08,11,80,5.572307692307692
15722.0,72,2181.21,35,47,30.294583333333335
15723.0,41,203.1,364,37,4.953658536585365
15724.0,12,212.3,200,11,17.691666666666666
15725.0,32,415.25,14,32,12.9765625
15727.0,302,5178.96,16,213,17.14887417218543
15728.0,4,-134.8,48,4,-33.7
15729.0,6,62.0,197,5,10.333333333333334
15730.0,73,1108.38,65,68,15.183287671232879
15732.0,14,294.12,211,13,21.00857142857143
15733.0,10,162.3,282,10,16.23
15734.0,26,1339.45,114,25,51.517307692307696
15737.0,81,1121.21,14,60,13.8420987654321
15738.0,176,4788.77,18,46,27.208920454545456
15739.0,8,449.12,65,8,56.14
15740.0,9,154.88,48,9,17.20888888888889
15743.0,88,784.46,15,59,8.914318181818182
15744.0,3,34.8,77,3,11.6
15745.0,65,1071.24,8,57,16.480615384615383
15746.0,29,182.96,133,28,6.308965517241379
15747.0,93,974.04,12,52,10.473548387096773
15748.0,21,149.31,39,19,7.11
15749.0,15,21535.9,234,6,1435.7266666666667
15750.0,295,2451.23,2,214,8.309254237288135
15752.0,412,2628.93,39,236,6.380898058252427
15753.0,1,79.2,304,1,79.2
15754.0,29,455.67,50,24,15.712758620689655
15755.0,149,2318.88,0,127,15.562953020134229
15756.0,192,532.96,60,160,2.7758333333333334
15757.0,45,714.42,65,43,15.876
15758.0,9,205.25,24,9,22.805555555555557
15759.0,7,253.04,217,5,36.14857142857143
15762.0,37,583.75,64,37,15.777027027027026
15763.0,63,1048.67,31,58,16.645555555555557
15764.0,188,3245.47,80,150,17.263138297872338
15766.0,11,315.06,63,11,28.64181818181818
15768.0,28,581.8299999999999,115,24,20.779642857142854
15769.0,147,51823.72,6,26,352.54231292517005
15773.0,10,635.6800000000001,5,10,63.568000000000005
15774.0,25,270.8,68,25,10.832
15775.0,7,104.9,244,7,14.985714285714286
15776.0,18,241.62,132,18,13.423333333333334
15777.0,22,1021.61,240,18,46.43681818181818
15780.0,29,475.28000000000003,183,26,16.38896551724138
15781.0,21,333.56,24,20,15.883809523809523
15782.0,44,2593.94,9,34,58.95318181818182
15783.0,14,246.3,10,14,17.592857142857145
15785.0,87,2303.75,29,58,26.479885057471265
15786.0,280,4834.2,43,257,17.265
15787.0,206,948.05,25,156,4.602184466019417
15789.0,25,351.3,357,25,14.052
15790.0,35,220.85,9,34,6.31
15791.0,76,1604.44,43,66,21.111052631578946
15793.0,13,948.96,8,6,72.99692307692308
15795.0,42,610.01,149,42,14.524047619047618
15796.0,135,2666.61,0,71,19.752666666666666
15797.0,8,2207.4,112,8,275.925
15799.0,98,884.14,75,94,9.021836734693878
15800.0,119,699.08,106,116,5.874621848739496
15801.0,69,1042.19,45,61,15.104202898550726
15802.0,3,-451.42,142,1,-150.47333333333333
15803.0,8,415.82000000000005,50,8,51.977500000000006
15804.0,274,3848.55,0,170,14.04580291970803
15805.0,307,5452.17,22,220,17.759511400651466
15806.0,31,784.58,45,24,25.309032258064516
15807.0,48,903.9,49,48,18.83125
15808.0,210,3724.77,305,143,17.737
15809.0,43,399.21,35,31,9.283953488372093
15810.0,112,1145.43,78,66,10.227053571428572
15811.0,139,2171.32,16,117,15.621007194244605
15812.0,41,1801.14,106,36,43.930243902439024
15813.0,40,1303.9099999999999,207,40,32.59775
15814.0,74,1842.73,2,64,24.901756756756757
15815.0,49,2100.6,63,33,42.86938775510204
15819.0,123,1905.45,48,96,15.491463414634147
15820.0,17,206.98,319,17,12.175294117647057
15821.0,62,570.96,43,57,9.209032258064516
15822.0,33,885.47,2,28,26.832424242424242
15823.0,17,-840.76,336,17,-49.45647058823529
15825.0,20,532.94,171,20,26.647000000000002
15826.0,69,1649.3600000000001,50,64,23.903768115942032
15827.0,134,1641.48,72,73,12.249850746268656
15829.0,51,636.14,98,44,12.473333333333333
15830.0,41,547.7,28,39,13.358536585365854
15831.0,69,747.76,57,64,10.837101449275362
15832.0,54,836.79,253,54,15.49611111111111
15834.0,276,2084.9,69,243,7.553985507246377
15835.0,50,954.09,43,47,19.0818
15836.0,12,117.47,44,10,9.789166666666667
15837.0,24,391.98,64,24,16.3325
15838.0,169,33350.76,10,56,197.341775147929
15839.0,65,1020.74,24,56,15.703692307692307
15840.0,28,345.66,58,26,12.345
15841.0,50,1209.1,63,36,24.182
15843.0,8,118.95000000000002,303,8,14.868750000000002
15844.0,11,130.73999999999998,45,11,11.885454545454543
15845.0,140,3650.87,17,97,26.077642857142855
15847.0,22,389.27,37,22,17.694090909090907
15850.0,97,238.85,18,87,2.4623711340206187
15852.0,22,160.71,186,22,7.305000000000001
15853.0,30,110.8,51,29,3.6933333333333334
15854.0,140,2974.65,3,105,21.247500000000002
15855.0,80,712.24,136,59,8.903
15856.0,653,16173.67,3,297,24.768254211332312
15857.0,14,297.0,18,14,21.214285714285715
15858.0,191,1438.85,15,145,7.533246073298429
15860.0,142,977.21,40,105,6.881760563380282
15861.0,547,3000.36,11,339,5.485118829981719
15862.0,147,832.88,7,142,5.665850340136054
15863.0,18,68.84,25,18,3.8244444444444445
15864.0,24,1769.7800000000002,21,16,73.74083333333334
15865.0,40,895.13,40,37,22.37825
15866.0,45,230.53,100,43,5.122888888888889
15867.0,463,3797.79,4,302,8.20257019438445
15869.0,15,149.64,276,13,9.975999999999999
15870.0,76,354.09000000000003,32,68,4.659078947368421
15872.0,128,360.93,14,101,2.819765625
15874.0,137,4330.67,62,123,31.6107299270073
15877.0,131,440.78,1,122,3.3647328244274806
15880.0,106,313.28000000000003,368,95,2.955471698113208
15881.0,32,438.24,311,26,13.695
15882.0,24,495.36,198,23,20.64
15883.0,49,396.48,1,42,8.091428571428573
15885.0,18,379.35,92,18,21.075000000000003
15886.0,12,181.09,59,12,15.090833333333334
15888.0,14,141.27,79,11,10.090714285714286
15889.0,93,446.87,156,79,4.80505376344086
15891.0,62,524.52,226,60,8.459999999999999
15894.0,41,263.55,252,35,6.4280487804878055
15895.0,11,179.17,149,11,16.288181818181815
15897.0,24,222.05,193,17,9.252083333333333
15898.0,87,1384.68,0,70,15.915862068965518
15899.0,4,56.25,368,4,14.0625
15900.0,51,351.11,23,44,6.884509803921569
15901.0,116,363.88,16,102,3.136896551724138
15903.0,75,5126.34,9,46,68.3512
15904.0,30,164.68,7,30,5.489333333333334
15906.0,151,1521.79,19,114,10.078079470198675
15907.0,249,967.45,3,175,3.8853413654618474
15909.0,7,191.94,173,7,27.419999999999998
15910.0,267,1232.18,0,215,4.614906367041199
15912.0,19,264.62,177,19,13.927368421052632
15916.0,160,1491.24,15,125,9.32025
15917.0,12,123.1,247,12,10.258333333333333
15918.0,40,334.23,190,33,8.35575
15919.0,143,639.89,19,103,4.4747552447552446
15920.0,60,167.5,153,53,2.7916666666666665
15921.0,25,336.03000000000003,172,24,13.441200000000002
15922.0,12,363.6,371,11,30.3
15923.0,21,127.08,372,21,6.051428571428572
15925.0,12,207.15,193,12,17.2625
15930.0,21,426.63,66,21,20.315714285714286
15932.0,119,2461.85,3,93,20.68781512605042
15933.0,74,1107.46,20,63,14.965675675675676
15935.0,12,416.86,238,12,34.73833333333334
15937.0,7,145.35,63,7,20.764285714285712
15938.0,18,404.58,111,13,22.476666666666667
15939.0,77,6102.26,89,28,79.25012987012987
15940.0,2,31.799999999999997,310,2,15.899999999999999
15942.0,14,337.44,133,14,24.102857142857143
15944.0,6,325.1,276,6,54.18333333333334
15945.0,2,181.0,364,2,90.5
15947.0,29,1708.24,82,29,58.9048275862069
15948.0,60,955.24,7,51,15.920666666666667
15949.0,19,364.72,16,12,19.19578947368421
15950.0,103,1705.26,1,86,16.555922330097086
15951.0,43,669.57,0,36,15.57139534883721
15952.0,91,806.57,33,65,8.863406593406594
15953.0,103,1634.53,14,65,15.869223300970873
15955.0,185,4389.81,23,137,23.728702702702705
15957.0,42,428.89,31,40,10.211666666666666
15958.0,7,104.35,73,7,14.907142857142857
15963.0,28,470.76,19,26,16.812857142857144
15965.0,122,845.64,16,88,6.931475409836065
15967.0,84,418.83,22,73,4.986071428571428
15969.0,21,582.9,2,20,27.757142857142856
15970.0,11,314.1,303,11,28.55454545454546
15971.0,35,4199.85,17,10,119.9957142857143
15973.0,6,99.77000000000002,235,4,16.628333333333337
15974.0,177,3429.55,38,141,19.375988700564974
15975.0,24,371.01,83,24,15.45875
15976.0,98,430.94,164,83,4.39734693877551
15977.0,65,1054.73,16,48,16.226615384615386
15978.0,49,1098.78,76,49,22.42408163265306
15980.0,43,2398.86,88,40,55.78744186046512
15981.0,97,3408.48,24,53,35.13896907216495
15983.0,113,1475.02,21,82,13.053274336283186
15984.0,275,2816.97,2,217,10.243527272727272
15985.0,38,1037.42,122,29,27.300526315789476
15986.0,14,168.12,29,14,12.008571428571429
15987.0,140,1451.28,11,110,10.366285714285715
15988.0,27,158.03,18,26,5.852962962962963
15990.0,52,792.11,43,52,15.232884615384616
15992.0,3,41.989999999999995,3,3,13.996666666666664
15993.0,560,2756.82,8,336,4.922892857142857
15994.0,35,427.07,54,31,12.202
15996.0,131,1044.78,87,103,7.9754198473282445
15998.0,509,3084.17,36,373,6.059273084479371
16000.0,9,12393.7,2,9,1377.0777777777778
16003.0,103,2735.37,29,82,26.556990291262135
16005.0,218,615.39,11,173,2.822889908256881
16006.0,8,101.4,210,8,12.675
16007.0,385,1701.94,47,221,4.420623376623377
16008.0,33,478.78,23,29,14.508484848484848
16009.0,90,992.71,21,68,11.030111111111111
16010.0,86,407.5,245,62,4.738372093023256
16011.0,212,3362.71,7,99,15.86183962264151
16012.0,94,1415.29,34,87,15.05627659574468
16013.0,151,33366.25,3,34,220.9685430463576
16014.0,148,653.13,35,123,4.413040540540541
16015.0,184,690.54,3,146,3.7529347826086954
16016.0,237,1483.31,2,156,6.258691983122363
16017.0,32,211.88,46,26,6.62125
16018.0,28,408.90000000000003,38,26,14.60357142857143
16019.0,165,3450.2400000000002,1,133,20.910545454545456
16020.0,46,851.01,16,42,18.500217391304346
16022.0,76,628.28,259,68,8.266842105263157
16023.0,101,719.81,45,90,7.126831683168317
16024.0,64,251.24,11,61,3.925625
16025.0,28,439.65999999999997,29,28,15.702142857142857
16026.0,32,236.09,42,30,7.3778125
16027.0,17,852.12,91,12,50.12470588235294
16029.0,274,50992.61,38,46,186.10441605839415
16030.0,29,331.24,309,28,11.422068965517242
16031.0,100,548.94,91,91,5.489400000000001
16033.0,1152,8727.61,5,539,7.576050347222223
16034.0,22,437.7,195,18,19.895454545454545
16036.0,55,758.92,86,55,13.798545454545454
16037.0,39,855.02,269,37,21.923589743589744
16038.0,28,454.33000000000004,7,24,16.22607142857143
16040.0,65,1313.55,64,57,20.20846153846154
16041.0,6,3166.4,30,6,527.7333333333333
16042.0,75,1147.37,21,68,15.298266666666665
16043.0,39,773.99,37,30,19.845897435897434
16045.0,83,1340.7,119,71,16.15301204819277
16048.0,9,243.69000000000003,85,9,27.076666666666668
16049.0,312,1111.79,39,248,3.563429487179487
16050.0,10,137.9,173,10,13.790000000000001
16052.0,34,362.06,53,34,10.648823529411764
16053.0,84,1511.95,32,81,17.999404761904763
16054.0,70,783.9,144,70,11.198571428571428
16055.0,8,134.8,220,8,16.85
16056.0,68,664.85,44,66,9.777205882352941
16057.0,134,2140.2200000000003,3,109,15.971791044776122
16059.0,180,1459.8600000000001,65,126,8.110333333333333
16061.0,1,-29.95,268,1,-29.95
16062.0,64,1153.62,9,50,18.0253125
16063.0,23,335.32,259,23,14.57913043478261
16065.0,74,372.09,364,71,5.028243243243243
16066.0,102,1521.87,16,77,14.920294117647058
16070.0,33,852.15,21,32,25.82272727272727
16071.0,21,326.24,44,21,15.535238095238096
16072.0,23,584.3199999999999,287,23,25.405217391304344
16073.0,2,94.35,291,1,47.175
16076.0,131,2173.53,2,71,16.591832061068704
16078.0,1,79.2,283,1,79.2
16079.0,21,1352.0,16,18,64.38095238095238
16080.0,11,176.6,81,10,16.054545454545455
16081.0,227,2806.9,55,175,12.365198237885464
16083.0,31,1317.62,100,31,42.50387096774193
16084.0,38,436.18,298,38,11.47842105263158
16085.0,167,981.51,22,123,5.877305389221557
16086.0,40,1119.31,58,24,27.98275
16091.0,18,315.06,154,16,17.503333333333334
16092.0,53,779.36,98,37,14.704905660377358
16093.0,1,17.0,106,1,17.0
16094.0,67,1041.83,11,48,15.549701492537313
16096.0,12,320.62,263,12,26.718333333333334
16097.0,10,185.04999999999998,239,10,18.505
16098.0,67,2005.63,87,34,29.934776119402986
16099.0,39,731.9,49,29,18.766666666666666
16101.0,83,1245.96,8,76,15.01156626506024
16102.0,57,1842.14,41,41,32.31824561403509
16103.0,48,1429.64,6,30,29.784166666666668
16104.0,29,302.36,61,28,10.426206896551724
16105.0,13,336.96,248,13,25.919999999999998
16106.0,6,108.38,65,6,18.063333333333333
16107.0,31,3204.1600000000003,17,16,103.36000000000001
16108.0,49,816.1,84,48,16.655102040816328
16109.0,18,611.88,218,18,33.99333333333333
16110.0,354,1337.48,44,283,3.77819209039548
16112.0,16,195.73999999999998,142,15,12.233749999999999
16113.0,30,161.38,182,30,5.379333333333333
16114.0,8,135.75000000000003,170,8,16.968750000000004
16115.0,284,1667.97,9,169,5.873133802816901
16116.0,35,592.88,205,34,16.93942857142857
16117.0,30,232.21,189,30,7.740333333333334
16119.0,16,423.36,7,14,26.46
16120.0,32,1294.14,58,26,40.441875
16121.0,212,867.11,56,170,4.090141509433963
16122.0,38,684.4200000000001,72,26,18.01105263157895
16123.0,16,307.78,51,16,19.23625
16124.0,16,187.15,315,11,11.696875
16125.0,13,289.35,366,13,22.25769230769231
16126.0,117,6287.77,28,57,53.741623931623934
16127.0,40,656.25,38,40,16.40625
16128.0,89,1880.22,17,76,21.126067415730336
